PEER NGA STRONG MOTION DATABASE RECORD
LaMalbaie97-08-20, 08/20/1997, LMN, BHE
ACCELERATION TIME HISTORY IN UNITS OF G
NPTS=  12133, DT=   0.025 SEC
  2.7727733E-08  2.5917356E-08  2.8334201E-11  8.2364057E-09  4.7335269E-08
  2.2913157E-08  4.0552977E-09  5.0442473E-08  4.6656535E-08  2.0590234E-08
  9.7527297E-09  1.2057536E-08  2.2966249E-08  1.2401159E-08  1.8459663E-08
  1.1153233E-09  2.3260366E-09  3.1315376E-08  2.3906599E-08 -4.0741220E-09
  9.0950325E-09  3.7862897E-09  6.5332576E-11  9.8320638E-09  4.1834094E-09
 -1.1136727E-08 -1.4729884E-08 -9.8158113E-10 -3.2561632E-08 -8.1424237E-09
  1.2390750E-08 -1.4828762E-08 -6.1338641E-09 -6.3816752E-09  3.5012017E-09
 -1.0079218E-08 -4.1504986E-09 -1.8221289E-08 -3.1930223E-08 -2.4763176E-09
 -2.6069450E-08 -1.0517244E-08 -2.0716614E-08 -2.9100615E-08 -2.3785217E-08
 -1.2164329E-08 -3.2216089E-08 -4.1658196E-08 -1.4491806E-08 -3.1980895E-08
 -4.9055081E-08 -5.0104048E-08 -1.8299769E-08 -3.5529881E-08 -4.2697801E-08
 -4.2776229E-08 -1.6781217E-08 -2.7521434E-08 -5.4374881E-08 -2.8414624E-08
 -3.0206722E-08 -2.3810054E-08 -3.9849208E-08 -4.0170780E-08 -2.9439098E-08
 -1.8281786E-08 -2.1168388E-08 -3.9344449E-08 -2.9087500E-08 -1.4259612E-08
  1.0358394E-08 -4.9559007E-09 -4.2613543E-08  9.8433626E-09  5.2352960E-09
 -3.2946882E-08 -3.6136211E-09 -1.2959166E-08 -1.5747978E-08  1.5532073E-09
  2.9708899E-08  4.9880513E-09 -7.2965986E-09  2.3288570E-08  3.8823291E-08
 -3.8942522E-09 -1.6901090E-08  1.6422302E-08  2.9490406E-08  1.1471421E-08
 -3.0004932E-08  2.6610862E-08  3.1050613E-08 -1.5916688E-11 -4.4841581E-09
  2.5113284E-08  2.2893757E-08 -1.9045050E-09  1.1215008E-08 -3.8019413E-10
 -1.2860493E-09 -1.3759945E-08  2.5767494E-08  7.7843473E-11 -1.4143684E-08
  1.0193762E-08  1.9064084E-08  2.1426530E-08 -2.1098818E-08  2.3602644E-08
  2.1472308E-08  1.3974072E-08 -1.1028821E-08 -1.1567826E-08  3.0920595E-08
 -5.0483230E-09  8.9023158E-09  1.5028259E-08  6.0707134E-09  7.9162394E-09
  2.0281949E-08 -1.4040299E-08 -2.1067199E-08  3.1424195E-08 -5.4341234E-09
  6.4117283E-10 -3.3951370E-08 -1.8167237E-08  2.7317888E-08 -1.9975527E-08
 -2.8891798E-08 -6.6598694E-09  1.9713124E-08 -4.0900879E-08 -5.0994346E-09
  6.7792145E-09 -3.2230917E-08  5.1655630E-09  5.1660927E-09  5.4947611E-10
 -6.7889119E-09  2.6795841E-08  1.5989142E-08 -2.0933982E-08  2.3523151E-08
  4.6041691E-08  1.6729148E-08  5.3003492E-09  9.7807761E-09  1.8865950E-08
  2.8118233E-08  1.4630181E-08  1.7808670E-08  2.7606531E-08  1.4474026E-08
  1.1793649E-08  3.5174653E-08  1.6989073E-08  4.1786088E-09  2.2049159E-08
  3.2868375E-08  1.8321056E-08 -1.7198065E-08  8.0886652E-09  3.8270509E-08
  9.9932968E-09  1.9268433E-09  3.9207730E-08  3.6565710E-08  5.7655407E-09
 -9.0252899E-11  3.1705289E-08  1.4447016E-08 -1.6864659E-08  2.6193857E-08
  9.5105353E-09 -9.5469115E-09  1.0082202E-08  2.0349897E-08 -1.7522918E-08
 -6.0451778E-09  1.1073249E-08 -8.7152779E-09  7.9440568E-09 -1.1536411E-08
 -1.9786481E-08 -2.6051818E-08  8.8075120E-09 -8.6461745E-09 -5.9592349E-09
  1.5561725E-08 -1.7884808E-08  9.6187955E-09 -1.0012741E-08 -1.9517532E-08
 -3.8801054E-09  8.3784043E-09 -7.9469069E-10 -1.3417856E-08  2.8531220E-09
  9.8983250E-09  2.5530988E-09 -1.7585981E-08  1.4492822E-08  2.2412199E-08
 -7.2798128E-09 -2.2053469E-09  1.2206669E-08 -5.9630980E-09 -1.2520498E-08
 -3.1466292E-09 -7.5791151E-09  6.0394305E-09  2.5283974E-09  9.1658467E-09
  6.6340860E-09 -1.3509423E-08 -6.3226849E-09  9.7967584E-09  3.9681722E-09
 -2.1395768E-08 -1.3557070E-09  7.0305588E-10 -9.8275637E-09 -2.6030028E-08
 -2.3310865E-08 -1.0851370E-08 -6.5023891E-09 -1.2406643E-08 -3.2782632E-08
 -1.4487619E-08 -1.4617180E-08 -2.4783170E-08 -3.1016338E-08 -3.9970799E-08
 -3.4047237E-08 -2.3914817E-08 -1.2355108E-08 -2.6534135E-08 -2.3605182E-08
  6.1921027E-10 -2.8176250E-08 -1.3982826E-08 -2.6192735E-08 -4.3294728E-08
 -2.1049193E-08 -1.5541529E-08 -1.6691782E-08 -3.9034934E-08 -1.5015840E-08
 -8.8876804E-09 -1.5314541E-08 -2.1334513E-08 -1.4613852E-08 -1.0316657E-08
 -9.9678036E-09 -4.5596152E-09 -2.7677841E-08 -7.2537208E-09 -1.7357685E-08
 -2.3750860E-08 -6.0087631E-09 -1.9326409E-09  6.0300355E-09 -2.2276137E-09
  4.3466401E-09 -1.6730619E-08 -8.9639421E-09  1.0431779E-08  1.6949815E-08
 -1.2879235E-08 -4.5662874E-09  3.6311446E-08 -9.5157452E-09  8.3060033E-09
  1.2337486E-08  1.5820748E-08  2.4144680E-08  1.9718773E-08  1.8269605E-08
  3.2592661E-09  2.1278155E-08  1.5231575E-08  3.6513404E-09  1.8677085E-08
  4.6505906E-08  1.8961584E-08  3.1111850E-09  4.7483292E-08  3.2467282E-08
  1.6169446E-08  3.3179304E-08  6.5620442E-09  1.7493323E-08  1.5681172E-08
  7.1238877E-09  2.6413354E-08  5.0682250E-09  2.1195786E-08  1.8207787E-08
  9.7637383E-09  3.2195899E-08  1.5653603E-08  2.4708773E-08  6.6079514E-09
  1.8473579E-08  1.0395020E-08 -9.9528689E-09  3.5078931E-08  3.1213187E-09
  9.7290911E-09  4.9475222E-09  1.8099480E-08  2.9209524E-08 -2.2831385E-09
  2.7101236E-09 -1.5773851E-08  7.9728149E-09  1.2938478E-08 -1.5189588E-08
 -2.1782648E-08  5.2952952E-09  1.3641898E-08 -1.1698798E-08 -1.2992773E-08
  2.2308137E-08  3.3155908E-09 -2.1728180E-08 -8.0749843E-09 -4.4685240E-09
  4.1209653E-09 -1.2595230E-08 -2.0646211E-08 -9.8919280E-09 -1.3997123E-08
 -1.4188950E-08 -5.0312543E-09 -2.5987576E-08 -3.2949669E-08 -1.4085450E-08
 -3.7121544E-08 -5.6480779E-08 -1.8360142E-08  2.6604193E-09 -5.3476188E-08
 -3.2465535E-08 -2.6422700E-08 -3.4243034E-08 -1.0599844E-08 -3.0937065E-08
 -1.9747459E-08 -1.1271246E-08 -2.7592315E-08 -1.1890855E-08 -1.8656745E-08
 -1.9689954E-08 -6.1436609E-09 -6.1829160E-09  1.0891663E-08 -2.7012333E-08
  2.3207621E-08  1.1497269E-08 -4.9086138E-09  8.5629792E-09 -2.3712091E-08
  3.7976931E-08  4.9389887E-09  1.8982801E-08  7.7780843E-09  9.5405299E-09
  4.6378804E-08  1.1802064E-08  1.6291431E-08  2.2865857E-08  6.1730063E-08
  1.0976192E-08  7.8084021E-09  3.5004575E-08  6.8016863E-10  2.3305893E-08
  3.1710234E-08  3.5415041E-08  1.1750458E-08  4.1227779E-08  3.9043222E-08
  1.5901016E-08  2.9474118E-08  3.2910406E-08  2.6289768E-08 -4.7513185E-10
  4.1253581E-08  7.2108965E-09  2.4871741E-08  3.4180713E-08  1.4208421E-08
  6.0130453E-08  1.6133362E-08  3.1792366E-08  1.8057252E-08  3.1584879E-08
  3.1770313E-08 -3.2728344E-09  4.0571291E-08  8.1093834E-09  1.5292154E-08
 -1.3293582E-10  2.7669268E-08  3.5298516E-08 -2.3319491E-08  3.4439714E-08
  3.4159731E-08 -2.3149631E-09  1.7418500E-08  2.1323404E-08 -1.1399357E-08
  1.0692948E-08  1.2613386E-08 -2.0859411E-08  1.7836336E-08  5.1409581E-09
 -1.1417111E-08  4.0424839E-09  5.4272179E-09  1.1048403E-08 -2.3520294E-08
 -1.0340417E-08 -1.2082853E-08 -1.3035914E-08  2.5355167E-08 -1.5505744E-08
 -2.9347076E-08 -1.4782346E-08  1.0733131E-08  3.9379294E-09 -3.0275815E-08
 -4.8418112E-09 -7.8630148E-09 -2.3418873E-08 -2.7535528E-08 -2.2430841E-08
 -1.0661040E-08 -2.9053874E-08 -7.5347897E-09 -8.6274158E-09 -2.2171583E-08
  2.6897197E-09 -2.5954589E-08 -1.3438676E-08 -2.7756558E-08 -4.6199177E-08
 -1.8292493E-08 -2.6178340E-08 -2.9837428E-08 -3.8456421E-08 -2.5123734E-08
 -1.8983697E-08 -1.9784886E-08 -3.9794575E-08 -3.2047191E-08 -2.7063675E-08
 -3.8607139E-08 -4.1953069E-08 -3.5860580E-08 -4.1366919E-08 -4.0767725E-08
 -1.4199257E-08 -3.0695680E-08 -3.4845322E-08 -3.0232566E-08 -3.4733855E-09
 -4.0996244E-08 -3.7629858E-08 -2.0933331E-08 -4.4517637E-08 -3.0150323E-08
 -4.3794157E-08 -3.3548877E-08 -2.0559899E-08 -1.7668560E-08 -2.7667190E-08
 -9.2041767E-09 -1.6943923E-08 -2.0718315E-08 -2.5662207E-08 -3.5334734E-08
 -1.8459169E-08 -2.3026909E-08 -1.6917224E-08 -2.3090023E-08 -1.7290948E-08
 -1.3245536E-08 -5.7557621E-09 -1.7274986E-08 -2.0153328E-08 -1.0410470E-08
 -1.7699427E-08 -8.2810302E-09 -2.7526165E-08 -9.6323773E-09 -1.0220695E-08
 -8.9104100E-09  1.0992868E-09 -1.8769095E-08  2.6319107E-09 -3.1210746E-09
 -1.0948072E-08 -7.6704195E-09  5.8776926E-10 -7.6694762E-10 -1.7489132E-08
  6.3591006E-09  2.8323265E-08  3.0844558E-09 -4.6591515E-09  2.7183516E-08
  1.2348671E-08  2.5674913E-08  1.4224600E-08  2.4988713E-08  1.1459916E-08
 -9.6256398E-09  2.8903517E-08  2.7550476E-08  3.3699538E-08  1.9953456E-08
  1.8163608E-08  4.5433490E-08  3.6688393E-08  1.3639042E-08  2.4490746E-08
  3.8138805E-08  2.3996185E-08  2.0502772E-08  4.9566351E-08  3.8950235E-08
  1.5720738E-08  5.9588410E-08  4.8494050E-08  3.9040948E-08  7.1516204E-08
  3.7828671E-08  5.2176172E-08  3.6926081E-08  3.2325913E-08  7.2564511E-08
  4.0487993E-08  3.1264159E-08  2.6488748E-08  5.9185708E-08  3.5548321E-08
  4.2125404E-08  6.8824652E-08  2.6974740E-08  3.6967540E-08  3.6256242E-08
  3.6962014E-08  1.0563314E-08  4.0265470E-08  3.0407314E-08  2.6806435E-08
  2.8889761E-08  1.0727396E-08  7.0036297E-08  1.7626956E-08  9.2809544E-09
  2.7667531E-08  3.0515534E-08  2.0058258E-08  2.8863351E-09  3.2890856E-08
  6.3011569E-09  1.9451988E-08  2.3591818E-08 -2.9235675E-09  1.8042431E-08
  2.1681793E-08  1.1068675E-08  7.9870798E-09  1.5224444E-08  9.7768499E-09
  4.2583177E-09  8.5226140E-09 -1.9902827E-08  1.2690035E-08  1.1998214E-08
 -1.1022382E-08  4.3562342E-09 -2.1000896E-08 -3.4081780E-08 -1.0779171E-08
 -4.1474679E-09 -4.4804579E-08 -3.9639266E-08 -2.7862378E-08 -4.2934935E-08
 -4.1726122E-08 -4.2240107E-08 -3.3887135E-08 -2.8925218E-08 -4.9636876E-08
 -5.2060070E-08 -1.9330552E-08 -4.6937675E-08 -6.0606808E-08 -1.8329927E-08
 -3.1886579E-08 -4.7218484E-08 -2.2610272E-08 -1.4932448E-08 -3.1667331E-08
 -2.6906968E-08 -1.2425049E-08 -3.3782331E-08 -2.4207980E-08 -1.2861372E-08
 -2.8833450E-08 -7.7740610E-09 -3.2148979E-08 -1.8381969E-08  5.7172700E-09
 -1.7229182E-08 -8.1758093E-09 -2.3359811E-08 -1.6776443E-08 -1.0109299E-08
 -1.0191494E-08 -2.8718833E-08 -5.2845543E-08 -1.2503632E-08 -4.4428942E-09
 -2.6286334E-08 -3.0767091E-08 -1.7296650E-08 -1.2017077E-08 -1.6632894E-08
 -3.7270898E-08 -1.0036915E-08 -1.0116591E-08 -4.4082164E-08 -2.1858582E-09
 -8.9231424E-09 -4.4667890E-08  6.5262364E-09  6.3790298E-09 -2.0495360E-08
 -2.1264082E-08  1.0704916E-09  1.8921723E-09 -2.4293260E-08 -1.6587732E-09
 -1.3945979E-08 -2.1500100E-08 -8.9428554E-09  1.2492298E-08 -3.3810419E-08
 -3.7672782E-08  4.3084312E-08 -9.1474845E-09 -3.0256710E-08  2.2643454E-08
 -6.4598827E-09 -1.3390077E-08  4.1522216E-09 -1.2715616E-08 -1.6762891E-08
 -1.4604706E-08 -4.8409793E-09 -1.5456633E-09 -9.4336202E-09  6.9060279E-09
  2.9417455E-09 -9.8188771E-09  1.7648416E-08 -2.3101197E-08 -1.1690554E-08
  3.4589792E-08 -1.3977408E-08  1.3904173E-08  5.0449891E-08 -2.6606000E-08
  2.6064587E-08  7.4602215E-08 -3.3957831E-08  2.7269743E-08  7.0275144E-08
  1.8273663E-09 -1.3569910E-08  5.8856755E-08  4.7303073E-08 -2.5673202E-08
  5.6362318E-08  7.7889840E-08 -8.2152818E-09  1.4601005E-09  9.9599137E-08
  3.1662659E-08 -2.1906374E-08  7.2636631E-09  6.1418055E-08  4.5081087E-08
 -3.3332649E-08  6.3170195E-08  2.9483526E-08 -1.9422483E-09  3.7003667E-08
  5.1476072E-08  4.5528493E-08 -3.0877975E-08  8.7694256E-09  6.8751504E-08
  1.1741659E-08 -2.1068411E-08  2.8410552E-08  2.0902949E-08 -1.5565946E-08
  7.6346030E-09  2.6597551E-08  2.4646937E-08 -4.6267840E-09 -1.9405453E-08
  3.0444454E-08  5.8449174E-09 -2.4750988E-08  1.7555347E-08  1.4749839E-08
 -2.2009870E-08 -1.1591526E-08  1.4190363E-08  9.8461673E-09 -2.9429840E-09
 -9.2694997E-09  9.4492715E-09  2.0537158E-08 -3.6793873E-09 -1.4420884E-09
  2.5841982E-10 -2.3175345E-09  1.2688796E-08  8.1483515E-09 -6.0647792E-09
  3.0445200E-08  3.6454782E-08 -8.8269146E-09 -3.0370712E-09  3.2232512E-08
  2.6870351E-08 -4.1789987E-09  2.4689327E-09  2.0785433E-08  1.4287061E-08
  5.8747039E-09  2.5958421E-08  6.5251349E-09  6.0137747E-09  1.9878367E-08
 -4.5413669E-09 -1.0597706E-09 -3.3937469E-09 -4.3908937E-09  1.6700932E-09
 -9.6132685E-09  3.7206029E-09  8.7566551E-10 -6.4585518E-09  1.3597734E-08
 -2.1296243E-08 -2.9173080E-08 -4.8361773E-09 -6.7014012E-09 -2.4403574E-08
 -1.5378144E-08  2.3568631E-09 -8.7462280E-09 -2.5941571E-08 -2.2380306E-08
 -4.6797856E-09 -1.0931150E-08 -2.7380271E-08 -3.1087887E-08 -1.3108201E-08
 -3.3337083E-08 -3.2726711E-08 -1.7508630E-08 -4.0198490E-08 -3.1139247E-08
 -2.3239781E-08 -3.7868727E-08 -2.2872344E-08 -4.2143903E-08 -3.3689428E-08
 -2.2451499E-08 -6.8546281E-08 -5.8634934E-08 -5.2250781E-08 -3.9213156E-08
 -5.0680438E-08 -5.2912919E-08 -4.5769965E-08 -3.4603132E-08 -2.4636219E-08
 -4.2534137E-08 -4.4451306E-08 -3.7368833E-08 -2.6965277E-08 -4.5503611E-08
 -1.3548113E-08 -6.8419005E-09 -3.6079065E-08  2.3296685E-09 -2.6500997E-09
 -3.5903685E-08 -2.0821757E-08  2.3183628E-08  6.4614485E-09 -1.4397242E-08
  8.6041529E-09  9.8133300E-09  2.0467864E-08 -3.3408328E-09  1.5205579E-08
  2.8670912E-08  2.8735953E-09  1.8225215E-08  1.2177439E-08  1.5874118E-08
  9.2782432E-09  1.4673839E-08  2.6890707E-08  7.8046142E-09  1.5221784E-08
  2.3977943E-08  1.5563350E-08  6.7471977E-09  1.6616026E-08  6.6894831E-09
  1.9632041E-08  2.2523187E-09  1.6804012E-08  3.4961734E-08 -5.3881881E-09
  3.0953992E-08  1.1279262E-08  1.1609633E-08  4.1559617E-08  1.8683977E-08
 -4.2312107E-09  2.2961757E-08  2.7657489E-08  7.7908961E-09  2.5150636E-08
  6.2267539E-09  2.0197539E-08  2.4042994E-08  2.7963722E-08  3.2205384E-08
  1.1845466E-09  2.4426011E-08  4.7686192E-08  7.1875145E-09  6.5000111E-09
  2.9803243E-08  5.3615432E-09  2.9860521E-09  4.8651688E-09  9.8352836E-09
  1.0726150E-08  1.6366554E-08  1.0054494E-08 -3.1532403E-09  1.8540487E-08
  1.8693008E-08 -1.3788015E-08 -6.9343832E-09  2.2530939E-08 -1.5676380E-08
 -5.3437272E-09  5.4790308E-09 -4.8439838E-09 -3.3781771E-09  9.7930527E-09
  2.3573334E-08 -1.3690590E-08 -3.6334476E-09  2.0369095E-09  5.5030061E-09
 -8.1180865E-09 -6.8266124E-10  6.9620077E-09  7.5989396E-09 -1.0630666E-08
 -1.0147099E-08  2.4651806E-08 -1.6474708E-08  7.5054480E-09  3.4797330E-09
  3.3438017E-09  4.9617894E-09 -2.3876835E-09  1.3846398E-08 -1.3893251E-08
  1.3721671E-08  2.6005379E-09  1.3257946E-08  1.0405152E-08 -4.2564201E-09
  8.5635334E-09  1.0208824E-08  8.8029962E-10  1.8636098E-09  1.9743406E-08
 -7.8040951E-09  1.1805716E-08  9.2483663E-09 -1.8421277E-08  8.3229250E-09
  2.8815478E-08 -2.2074812E-09 -1.2162161E-09  3.4222556E-08 -1.0586190E-08
 -2.5823750E-09  1.5566379E-08  2.3147178E-09  1.9261694E-08  1.0505563E-08
  2.1910686E-08  3.6696217E-08  1.1434591E-08  8.9858774E-09  1.8213428E-08
  1.0819250E-08  2.5138499E-08  1.6490032E-08  8.1500908E-10  1.0295303E-08
 -3.0909241E-09  9.0129771E-09  2.1158487E-08  3.0757167E-09  2.9700368E-09
 -5.5711413E-11  1.1438979E-08  9.6103251E-09 -6.5043007E-09  9.3344390E-09
 -2.8024651E-09 -1.3466609E-09 -2.1641872E-09 -7.5079301E-09  5.4496503E-09
 -1.9552636E-08 -2.1985274E-08 -1.3273304E-08 -5.9034293E-09 -1.4696061E-08
 -1.4081806E-08 -1.4095020E-08 -3.3937654E-08 -2.9960697E-08 -3.9112878E-08
 -2.4839756E-08 -2.9329588E-08 -5.5671642E-08 -3.7421065E-08 -3.9959328E-08
 -4.4796990E-08 -3.5004827E-08 -3.7324215E-08 -2.7193810E-08 -3.1496149E-08
 -4.5243546E-08 -3.0441209E-08 -2.2963083E-08 -1.5143246E-08 -2.5719003E-08
 -3.5612007E-08 -2.9696874E-08 -1.7099156E-08 -1.6620245E-08 -2.3400054E-08
 -4.1144596E-08 -1.4622287E-08  1.1107468E-08 -2.4725686E-08 -2.1112951E-08
 -2.8051544E-08 -2.0153083E-09 -1.0771532E-08 -2.9324175E-08 -9.3681745E-10
  6.8293408E-09 -4.1363117E-09 -2.8429300E-08  2.3062640E-08  1.3497583E-08
 -6.8563839E-09  2.3069294E-09  2.2631667E-09  4.2924792E-09 -3.3875252E-09
  1.6490627E-08 -1.2775793E-08 -1.5647479E-08  4.9655921E-09  1.8629053E-08
  3.1192605E-09 -1.3927503E-08 -1.7750982E-09  2.4463628E-08  1.0062988E-08
 -5.7500667E-09 -5.6241553E-10 -3.2142938E-09  3.0568088E-08  7.1951283E-09
 -1.4994793E-08 -1.0478539E-08  1.4407725E-08  1.4214068E-08  1.8398816E-09
  2.2597551E-08  1.1923220E-08  3.8028671E-08  1.8112844E-08 -2.1411359E-08
  3.1340577E-08  4.0090272E-08  2.0978551E-08  1.2851772E-08  1.3690017E-08
  3.5618902E-08  2.8704001E-08  2.8234428E-08  1.2904533E-08  1.1536844E-08
  4.7010842E-08  3.0210092E-08  1.2106706E-08  3.1035207E-08  1.7437269E-08
  1.1618659E-08  3.1289724E-08  5.2568461E-09  8.7851208E-09  1.9182091E-08
  1.8480276E-08  8.7794700E-09  1.0321417E-08  2.5538951E-08  2.0162183E-08
  1.1228240E-08 -7.1913681E-09  1.5663679E-08  1.2554356E-08  3.6473846E-10
  1.3028282E-08  4.3832133E-10  1.3644489E-08  1.9897202E-09 -8.9600920E-09
  1.3916492E-09 -1.0429845E-08  1.0791482E-08 -2.0754299E-09 -1.7377142E-08
 -1.2882087E-10  4.7250861E-09 -6.3411604E-09 -3.4375720E-08 -3.3010457E-09
 -4.2432558E-09 -5.8545949E-10 -1.0752229E-08  7.4943252E-10  1.0202550E-08
 -9.5383858E-09  2.2527836E-08  7.1251146E-09  1.9658577E-08 -2.5594091E-09
  1.1573191E-08  3.9715628E-09  4.2104051E-09  1.1480688E-08 -4.3869036E-09
  2.0987558E-08  3.2930494E-10  1.4624664E-08  1.1620797E-08  2.7217045E-08
 -9.2694964E-10 -3.5525938E-09  9.5544138E-09 -4.2238288E-09  1.7943038E-08
 -4.5071146E-10  7.9397298E-09 -1.1943694E-08  3.2825029E-09  1.2268083E-08
 -1.0826444E-08  2.8836156E-08  1.1038471E-08 -3.3829471E-09  5.0338565E-09
 -2.2878401E-09  9.0677953E-09 -9.1550489E-09 -1.9051895E-08 -2.5516183E-08
  4.9463944E-09  1.0410345E-08 -2.2390902E-08 -1.7862215E-08 -2.6569163E-08
 -2.5074971E-09 -2.4985847E-08 -3.2765123E-08 -1.3881982E-08 -3.1154187E-08
 -1.9043149E-08 -2.4468285E-08 -2.1308082E-08 -4.0068560E-08 -4.9661016E-08
 -3.7787638E-08 -5.3487411E-08 -2.4420145E-08  5.6486464E-10  3.3356765E-09
  3.3099525E-08  7.7424121E-09 -1.0056312E-08 -5.7412571E-08 -7.5795282E-08
 -5.3394230E-08 -2.9613996E-08  3.2464408E-08  7.5360426E-09 -8.7800688E-09
 -3.8905666E-08 -4.3715347E-08 -4.3146807E-08 -5.2891567E-08  2.0205020E-09
  1.0012423E-08  5.2616690E-08  2.7705818E-08 -4.0403744E-08 -3.3308901E-08
 -4.1004509E-08 -7.4817757E-08 -2.8636877E-08 -2.9934804E-09 -2.3120580E-08
  6.8965237E-08  3.9288359E-08 -1.3086934E-08 -2.4331365E-08 -1.2823181E-08
  3.9767490E-10 -3.5102522E-08  1.1082230E-09  1.7400556E-08  3.5385450E-08
  4.1351567E-09  2.2632119E-08  3.0389002E-08  3.2896252E-09  3.3167194E-08
  2.5028760E-09 -2.9055933E-08 -4.0968627E-08 -2.4567384E-09  6.6914158E-08
  7.3902735E-08  4.8032624E-08  1.1657667E-09 -3.0335180E-08 -8.6288028E-09
  3.0713285E-08  4.3833681E-09  2.4363534E-08  3.8015865E-08  6.8424041E-09
  3.6444374E-09 -6.1177267E-08  1.9266242E-08  8.4831309E-08  6.7540820E-08
 -1.9539014E-08 -6.2378163E-08  5.1894508E-08  5.7209887E-08 -1.6867570E-08
 -5.9131229E-08  7.4135411E-09  4.7720155E-08  3.2487299E-08 -1.5175224E-08
  4.1163121E-08  5.0444114E-08  2.7575103E-08  2.3687761E-08 -8.1034052E-08
 -3.3581293E-08  8.8505983E-08  6.2462923E-08 -2.5894533E-08  7.1126009E-08
  2.9870642E-08 -3.0827864E-08 -2.8175884E-08 -8.8568314E-08 -3.3809425E-09
  1.6335153E-07  1.8640938E-07 -5.2830235E-08 -5.5275769E-08 -1.2382428E-08
  6.8346981E-09 -9.0608464E-08 -5.5591254E-08  1.5388658E-07 -1.1820803E-07
 -1.5773034E-08  2.2319847E-07  9.7768886E-08 -7.3613632E-08 -1.1680950E-07
 -3.4293758E-08  3.4907592E-08  1.8374200E-07 -1.0574916E-07 -1.2291591E-07
  1.7548990E-07  1.0474933E-07  4.5319876E-08 -1.4056805E-07 -1.5527820E-07
  8.5824654E-08  1.5973258E-07  1.2011148E-08 -1.0766570E-07  6.7559379E-09
 -1.1657998E-07  5.7190699E-08  2.9143580E-07 -1.4435529E-07 -6.8068382E-08
  1.9711500E-07 -1.0306464E-07 -2.2796028E-07  6.5918897E-08  5.9728569E-08
  9.5746243E-08  1.6199837E-07 -1.0564537E-07 -2.1022126E-07 -1.0915496E-07
  2.2255435E-07  9.2124678E-08 -1.9640536E-07 -3.0972603E-07  6.3752079E-08
  2.5521305E-07  5.5641865E-08  1.7443571E-07 -3.4184221E-07 -2.7815618E-07
  1.5429958E-07  2.0375290E-07 -1.8475208E-07 -1.9322191E-07  1.6955596E-07
 -6.2506468E-08  1.0501895E-07 -3.5127246E-08 -2.0893045E-07 -3.0753004E-07
  8.4043208E-08  3.8326416E-07 -1.6554929E-07 -1.9200605E-07 -1.3911987E-07
 -7.2503096E-09  6.5624079E-08 -1.0012837E-07 -1.2234138E-08  1.2644772E-07
  1.8089513E-08 -3.1255667E-07 -2.3611523E-07  4.0360242E-07  2.9184453E-08
 -3.5669236E-07  9.1778222E-08  6.9962329E-08  5.6487749E-09  6.2838785E-10
  8.6227976E-08  1.5332528E-08 -6.1819810E-08 -1.9871929E-07 -3.2491864E-08
  1.5110821E-07  1.7421588E-08 -1.0182935E-07  1.8054345E-09  3.1386040E-07
  5.8363604E-08 -8.7738671E-09 -8.2411906E-08  6.5285906E-09 -5.7717091E-08
  2.3534728E-08  5.2370470E-08 -1.2425626E-07  1.6378254E-07  1.2928118E-07
  7.7033366E-08 -1.6807248E-07 -4.1032923E-09  1.7698991E-07  1.4600267E-07
 -7.4504317E-08 -1.0751541E-07  1.5188743E-07  1.3308830E-08  1.9307326E-07
 -1.0978949E-07 -4.0580079E-08  2.9741821E-07 -9.8889872E-08  1.5572626E-07
  1.5044574E-07 -5.2063142E-08 -1.4756700E-08 -9.2762468E-08  1.1066593E-07
  2.0687387E-08  1.0431619E-07 -5.1306229E-08 -4.6320976E-08  2.3299535E-07
  4.6080403E-09 -1.4683636E-07 -8.5086516E-09  1.8899666E-07  8.5007957E-08
  5.5306125E-08 -1.2376428E-07  8.5327750E-08  7.8655747E-08  8.1397753E-08
 -1.0315472E-07 -3.8793361E-07  9.0042190E-08  2.9079793E-07  1.7569471E-07
 -3.1757172E-07  2.8308427E-08  1.6110337E-07 -5.3638510E-08 -9.3530240E-08
 -9.6431610E-09 -3.6233451E-08 -9.9649969E-08  2.2430780E-08 -2.4414203E-08
  2.3531952E-07 -1.7548447E-07 -1.6536563E-07 -3.3666846E-08  1.2828268E-07
 -1.7612871E-07 -1.3094689E-07  1.9152722E-07 -2.1432755E-07 -4.2216978E-09
 -2.1115556E-07  4.6046845E-09  6.4928097E-09 -1.7950392E-07  3.7821225E-09
 -1.2342326E-07  1.3818540E-08  1.2335244E-07 -2.2643292E-07 -2.1907581E-07
  4.0093311E-08 -1.2926614E-07  4.9622562E-08 -7.1831021E-08 -1.1730257E-07
 -1.5187411E-07 -1.9293378E-07  3.6028203E-08  3.2285963E-08  8.7501502E-08
 -9.0940737E-08 -9.5092812E-08 -1.0139559E-07 -1.2128650E-08 -1.1108162E-07
  1.4996876E-08  1.7263872E-07 -1.6112660E-07 -1.7267619E-07 -5.6508346E-08
  1.9118289E-07  5.7172057E-08 -1.4788114E-07 -4.4676947E-11  3.6002439E-08
  2.3085765E-08 -6.0273877E-08 -1.1346983E-07  1.3541151E-07  1.3052497E-07
  8.6606897E-08  1.0235741E-08 -1.0791282E-07 -2.7364109E-08  1.3058382E-07
  1.9112675E-07 -1.1130601E-08  2.1631653E-08 -2.0978787E-08  9.6998406E-09
